source_id,ra,ra_error,dec,dec_error,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,grvs_mag,grvs_mag_error,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
1360397699501234944,259.0788951061418,0.064988695,43.17266038650146,0.071870424,0.891579423071597,-0.7058180578064612,-2.7873062376889877,17.62104,18.305937,16.843903,1.4620342,0.68489647,0.77713776,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4198.0566,4.7018,-0.4914,963.6575,0.0096,0.0072,0.0038
1360397699501243776,259.08957368880147,0.54577553,43.17975735751114,0.7507625,0.07875052535036532,-5.010625790657548,-0.8887230039535869,20.578224,20.733816,19.97599,0.75782585,0.15559196,0.6022339,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397703799131008,259.0852020640358,0.47657737,43.1632232252663,0.573588,0.16996084289554472,-5.088019952009602,-0.7090665908880261,20.481413,20.569696,19.89821,0.6714859,0.08828354,0.58320236,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397703801744256,259.09177375631873,0.26699188,43.17201295594706,0.29371315,0.3612194581026918,-3.3254815795179296,-5.707072936873497,19.798193,20.55924,19.063763,1.4954777,0.76104736,0.7344303,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397733860987136,259.1056378723002,1.6509906,43.18236479864515,1.5569241,,,,20.570168,19.89334,18.398174,1.4951649,-0.6768284,2.1719933,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397733860994560,259.1140050246602,0.20761842,43.186658238829786,0.22839233,0.043562950994685073,-4.684747620528976,-1.0203203061907617,19.474855,19.780495,19.062984,0.7175102,0.30563927,0.41187096,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397738159636096,259.0964414012481,4.44759,43.17695428920292,2.6820314,,,,21.060127,20.894487,20.429068,0.46541977,-0.16563988,0.63105965,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397738159643136,259.10559336982766,3.1008036,43.18105448689822,13.003614,,,,21.083345,20.541649,20.67145,-0.1298008,-0.54169655,0.41189575,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397768220715648,259.0807279311571,0.07348311,43.175199512387486,0.08120807,0.16469424311911834,-3.632913523489108,-1.2554156293526042,17.871208,18.213734,17.38093,0.8328037,0.34252548,0.49027824,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5619.074,4.66,-1.0749,2651.9111,0.0062,0.0052,0.0028
1360397768220726400,259.08667939706504,0.22967693,43.183067707741934,0.27036685,0.3428289665531113,-4.97259660768211,-1.119367136105831,19.664099,20.085728,19.246447,0.8392811,0.42162895,0.41765213,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397768220728448,259.09355360255483,0.55116594,43.18447512489434,0.7006567,0.33865491958751576,-4.3789566407664875,-1.4710050016927303,20.597788,20.766497,20.34469,0.42180634,0.1687088,0.25309753,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397768220734080,259.08109544255603,0.3714403,43.18719833157845,0.45184442,0.34008468005961817,-4.574229573341508,-0.6146101108752762,20.212753,20.425629,19.624744,0.80088425,0.21287537,0.5880089,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397768220737792,259.0886751098112,0.50564086,43.18942840822388,0.6890231,0.6432646906384258,-1.3607747929396041,-6.530667851800117,20.569763,20.958103,19.395184,1.5629196,0.38834,1.1745796,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397768220739200,259.0857576724827,0.40418667,43.19015612781724,0.49083155,-0.7502080767966739,-4.807442480365692,-1.3311580709638786,20.334557,20.643978,19.789865,0.8541126,0.30942154,0.5446911,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397768220745088,259.0904019972686,0.9116553,43.19414958599752,1.0004141,1.7377852435916594,-3.527482073867407,-1.6630531714263237,20.80514,21.077362,20.212309,0.8650532,0.27222252,0.59283066,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397772518024576,259.0882723659902,0.9543793,43.189880516318745,0.8680418,-0.25254009737067284,-1.3281167527425402,-0.606368016882357,20.685968,20.663624,19.418983,1.2446404,-0.02234459,1.2669849,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397806877760512,259.10292567599134,0.19585857,43.196820122743105,0.21744487,0.057456784516973614,-4.655443911121976,-0.6182047282768385,19.347101,19.668633,19.062366,0.606266,0.3215313,0.28473473,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397806877760896,259.10214518279065,0.26818857,43.197232793124186,0.29060918,0.7163986371553743,1.8396573602366824,-2.8030207798602973,19.805964,20.847618,18.83806,2.0095577,1.0416546,0.96790314,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397806879131136,259.1103089911342,10.91172,43.19979185866374,6.8353376,,,,21.10735,20.887184,19.837841,1.0493431,-0.22016525,1.2695084,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397806880961792,259.1018236366301,0.028956775,43.195654651455854,0.03090989,0.08832730668123416,-4.863673799286136,-0.5939076683958009,16.120193,16.499878,15.564072,0.9358063,0.37968445,0.5561218,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5861.2705,4.1028,-1.3624,2593.7952,0.4579,0.3836,0.2104
1360397836940209024,259.12144910927475,0.22104126,43.18669092626513,0.24453144,-0.2832650023357766,-4.961892906156663,-0.5325386152163399,19.563772,19.73684,19.08396,0.6528797,0.1730671,0.47981262,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397836940215808,259.1218500447639,0.2464471,43.190024436419655,0.29133385,-0.06476186916137658,-5.089267770461546,-0.9625391435971791,19.692749,20.04969,19.289268,0.76042175,0.35694122,0.40348053,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397836940222464,259.1275962084716,0.68567044,43.19457043559139,0.73397934,0.004465130932499589,-4.6848592989228415,-1.2776902555638914,20.686474,21.027262,20.105028,0.9222336,0.3407879,0.5814457,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
