source_id,ra,ra_error,dec,dec_error,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,grvs_mag,grvs_mag_error,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
4689633971153277952,6.464230695155854,1.0221286,-72.02877940346904,0.9181334,,,,18.548111,18.4014,17.510124,0.8912754,-0.14671135,1.0379868,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971153278464,6.462518629097674,0.2321885,-72.02771449685287,0.21464817,1.3623399625676582,5.9675235727208635,-3.222308124930966,19.337063,19.631823,18.675697,0.95612526,0.29475975,0.6613655,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971153282048,6.464654416033538,0.4571164,-72.03174603940889,0.61618996,0.28002268619931314,5.431546573377833,0.6111912465441214,20.20813,20.463907,19.380295,1.0836124,0.25577736,0.8278351,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971153282304,6.466228445988603,0.66221786,-72.03142497163263,0.5982605,0.41347706710706855,4.932661380988241,-3.357761022853898,20.46394,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971153286912,6.475564882929715,0.77515197,-72.02790176385592,0.7740923,-1.1096264475696327,5.761183984269754,-1.6953008297579433,20.557085,,19.078024,,,1.4790611,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971153289984,6.476734450390906,0.165647,-72.02528664017755,0.18169877,0.566170933058569,4.6086664492060745,-2.670228213788466,19.020391,19.477003,18.628191,0.8488121,0.45661163,0.39220047,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971153290752,6.477915812658023,0.12860812,-72.02066594453782,0.12579532,0.205082044100919,5.175799200067144,-2.1445577824862863,18.486036,18.840633,18.018797,0.8218365,0.3545971,0.46723938,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5627.119,4.6802,-0.7767,3584.797,0.0048,0.004,0.0022
4689633971153292160,6.479438095340137,0.41586405,-72.02220552536706,0.39846104,0.5429068114513932,5.399356959460852,-3.3953063375004104,20.090834,20.580511,19.56482,1.0156918,0.48967743,0.5260143,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971153292288,6.47908977152807,1.7930534,-72.02275316232435,1.4318314,-1.838288583616654,5.706691275368677,-2.6139467935105576,20.696426,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971153294976,6.481121625202921,0.15326267,-72.01939592115184,0.14188856,-0.07072025085078845,4.398334888803161,-2.394320965170367,18.771248,19.229118,18.318514,0.9106045,0.45787048,0.452734,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5352.77,4.7479,-1.3077,3215.9404,0.0026,0.0022,0.0012
4689633971153296000,6.482203133451636,0.10165766,-72.02561794368803,0.10425597,0.8391537945197027,5.012676265339462,-2.8752827777561847,17.979742,18.217293,17.403461,0.8138313,0.23755074,0.5762806,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5558.5527,4.7179,-3.1025,2334.4807,0.0059,0.0049,0.0027
4689633971153296128,6.48273275638172,0.11227275,-72.0200700904337,0.10464562,-1.5587732346657168E-4,5.657857482335427,-1.952649008693249,18.324287,18.60934,17.829369,0.7799721,0.28505325,0.49491882,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5718.034,4.7365,-1.7686,3059.8147,0.0025,0.0021,0.0012
4689633971153296384,6.484411256566347,0.5071269,-72.0262791266615,0.48246178,-0.25697485600791675,-0.014504629317183909,-1.5395561657601342,20.172087,20.613077,19.685162,0.9279156,0.44099045,0.48692513,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161513856,6.442287715677284,0.07646503,-72.0335700586597,0.0712934,0.10874606101320665,4.860418711444273,-2.041199425127857,17.693377,17.96457,17.259464,0.7051048,0.27119255,0.43391228,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5787.687,4.7064,-1.4391,2494.1228,0.0059,0.005,0.0027
4689633971161515008,6.453284971556233,0.073315635,-72.02498363429726,0.06766892,0.13136679513404548,4.924178514323187,-2.6179681969000876,17.675303,17.864626,17.156622,0.708004,0.18932343,0.5186806,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5929.367,4.6696,-1.4311,2715.558,0.0042,0.0036,0.002
4689633971161515392,6.4566562026992935,0.08959949,-72.02474832267593,0.08347467,0.4567562629247302,5.2119266370282284,-3.1002086431172895,17.592,17.709421,16.95242,0.7570019,0.117422104,0.6395798,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5774.4595,4.6251,-3.6274,2230.5356,0.0814,0.0689,0.0381
4689633971161515648,6.461945516052755,0.070766285,-72.0339929847102,0.06631925,0.12638552833028643,5.234043287142904,-2.101380623448824,17.547684,17.863018,17.10435,0.7586689,0.31533432,0.44333458,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5865.6226,4.6545,-0.8027,2735.9973,0.002,0.0017,9.0E-4
4689633971161516288,6.471630645462141,0.08658272,-72.02433870167742,0.089426,0.105626392276674,5.070385602052634,-2.6174011831606343,17.849443,18.076012,17.29515,0.7808609,0.22656822,0.5542927,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5726.4214,4.6626,-3.2277,2549.8655,0.0047,0.0039,0.0022
4689633971161603712,6.444241863274587,0.13862391,-72.03836737889797,0.14661397,0.004478053960992608,5.080906376594533,-2.8878309922304592,18.616426,19.014519,18.143148,0.8713703,0.39809227,0.47327805,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5398.2095,4.6666,-0.4842,3627.2837,0.0029,0.0024,0.0013
4689633971161606528,6.4611647552478635,0.12981056,-72.02473874984963,0.11262255,-0.1495230733135687,5.09678033909616,-2.4334445318259834,18.178267,18.234335,17.462555,0.77178,0.05606842,0.7157116,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
4689633971161606656,6.462846552599795,0.13110267,-72.02947841061375,0.12074941,0.032286651312183105,4.207268958028193,-2.0510544308391223,18.5065,18.812538,18.022057,0.79048157,0.3060379,0.48444366,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5607.34,4.7184,-1.1809,3303.5361,0.003,0.0025,0.0014
4689633971161607424,6.467052675026629,0.12750083,-72.02486034276987,0.124935426,0.08207524138495345,5.093042845047204,-2.4876359011646834,18.51062,18.760895,18.042564,0.7183304,0.25027466,0.46805573,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5726.0283,4.7299,-2.7934,3335.835,0.0029,0.0024,0.0013
4689633971161608192,6.469533864746805,0.015380767,-72.02132843975764,0.014845745,0.1916692668279228,4.756622850308066,-2.502117013495526,14.249517,14.667473,13.522225,1.1452475,0.4179554,0.72729206,-49.847656,13.33726,0.17295033,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5228.207,2.9731,-0.4035,4109.28,0.4756,0.382,0.2048
4689633971161609472,6.478141436134921,0.18547714,-72.02671608051007,0.18808776,0.07409275114344613,5.115021200266392,-2.75210182019068,18.904917,18.939014,17.899864,1.0391502,0.03409767,1.0050526,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161611392,6.485757877271732,0.8106362,-72.02189451546394,0.92229724,-12.19306443357273,7.7239186913898035,-1.4167365332284554,19.527905,19.395254,18.321896,1.0733585,-0.13265038,1.2060089,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161611904,6.487392893103637,0.14385307,-72.0251001289612,0.14344901,0.21292384441160817,5.2510168214786965,-2.081888976800729,18.767855,19.19768,18.265224,0.93245506,0.42982483,0.50263023,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5386.611,4.6881,-0.639,3715.3965,0.0084,0.0069,0.0037
4689633971161761024,6.440053365239251,0.47463465,-72.03849099948405,0.5015785,0.14304975477607457,4.7391903061447955,-2.0099797332109115,20.117992,20.653784,19.226849,1.4269352,0.5357914,0.8911438,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161761152,6.439894078789622,0.30572435,-72.02964600267944,0.3080766,0.4855133038788362,6.259614267296066,-1.6361999362852953,19.803734,20.642952,19.398033,1.2449188,0.83921814,0.40570068,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161761792,6.441129272427384,0.18945733,-72.02890915877599,0.1792535,0.29015038576234686,5.151953523965385,-1.8991771893670157,19.129532,19.472954,18.53157,0.94138336,0.34342194,0.5979614,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161763200,6.445288258032627,0.2193165,-72.02791045295724,0.218679,-0.044729866125448256,5.391634206072027,-2.299875559541469,19.371603,20.022774,19.027853,0.99492073,0.65117073,0.34375,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161764480,6.448865506450261,0.31162673,-72.02786787745934,0.40081123,0.8467098802161219,4.837363192540474,-2.8208878569235023,19.851665,20.609095,19.450169,1.158926,0.7574291,0.4014969,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161765504,6.45164334492212,0.31470248,-72.0335369775567,0.32359907,-0.06255138188497156,6.212890202865436,-1.9432972991644353,19.648676,20.437538,19.39964,1.037899,0.7888622,0.24903679,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161766656,6.4538105903622585,5.902519,-72.02978039469048,22.644062,,,,19.628534,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161766912,6.45532763850149,0.29925722,-72.02859801823628,0.31081745,0.13798799428851102,5.754292471452349,-0.8267700030358641,19.569546,20.004486,18.957552,1.0469341,0.43494034,0.6119938,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161767296,6.456350898689245,0.19700433,-72.0337416117656,0.198768,0.04963007671342601,5.4249323128302045,-2.2192115287746965,19.22288,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161767936,6.457528531129151,0.19634378,-72.02690701828375,0.18885383,0.011535623293922957,3.8524236609444786,-2.398366878760538,19.079937,19.251184,18.274536,0.97664833,0.17124748,0.80540085,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161768064,6.457880422261414,0.28758243,-72.02493069766484,0.29101273,-0.08298345264067958,5.8896189889963315,-1.8491298038197699,19.112991,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161769600,6.464378328802333,0.20355894,-72.0324651705031,0.19081008,0.12599154902810444,4.59044556227003,-1.9747772187881363,19.25251,19.611265,18.651901,0.95936394,0.3587551,0.6006088,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161770880,6.46863642721247,0.26665375,-72.02457231344334,0.2840197,0.4423503331925376,4.925700155421269,-4.0227060730372886,19.42013,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
