source_id,teff_gspphot,logg_gspphot,mh_gspphot
1328029314131156480,,,
1328029318432043648,,,
1328029318434176000,6148.5415,4.6992,-2.1608
1328029318434182400,6278.3545,4.614,-1.0285
1328029348490897536,,,
1328029348490902144,6131.748,4.672,-1.3949
1328029348490904960,,,
1328029348490912256,,,
1328029348490916224,,,
1328029348490918784,,,
1328029352793913088,,,
1328029352793919744,,,
1328029352795952384,,,
1328029352796296576,,,
1328029382850635008,,,
1328029382850637568,,,
1328029382850642432,,,
1328029382850643712,6259.495,4.6174,-1.0039
1328029382850645632,,,
1328029382850649216,,,
1328029382850652672,3922.9985,4.8574,-0.8552
1328029387144536448,,,
1328029387151520768,,,
1328029387153668096,5327.128,4.6353,-0.6904
1328029387153669248,6371.1147,4.589,-1.0786
1328029387153670016,,,
1328029387153679232,,,
1328029387153681024,,,
1328029387155699200,,,
1328029554649375616,,,
1328029417210399360,,,
1328029417210403584,,,
1328029417210405504,,,
1328029417210410496,,,
1328029417210418176,,,
1328029417210426368,6147.242,4.6902,-2.2271
1328029417210993664,,,
1328029417215505664,,,
1328029417216286848,,,
1328029421504273408,,,
1328029421504290560,,,
1328029421511265024,,,
1328029421512330496,,,
1328029421513404544,,,
1328029421513410048,,,
1328029421513418624,4101.1353,4.5978,4.0E-4
1328029451570091776,,,
1328029451570095360,,,
1328029451570107904,,,
1328029451570112896,6238.1714,4.6815,-2.7666
1328029455873165568,,,
1328029455873176704,,,
1328029485929855744,,,
1328029485929857024,,,
1328029485929857664,,,
1328029485929863680,,,
1328029485929866752,,,
1328029485929868032,,,
1328029485929868544,,,
1328029485929870976,,,
1328029554649365376,5011.826,4.7169,-0.6878
1328029554649367168,,,
1328029485929872768,,,
1328029485929878144,,,
1328029490230733440,,,
1328029490232905344,,,
1328029520289586048,,,
1328029520289596160,,,
1328029520289601536,,,
1328029520289613440,,,
1328029520289615872,,,
1328029520289622400,4153.8623,4.7565,-0.6222
1328029520294639104,,,
1328029524592669056,5953.1836,4.6082,-1.7673
1328029554649343616,,,
1328029554649352960,6256.6094,4.5931,-1.5121
1328029554649356032,5951.079,4.6995,-1.3035
1328029554649382400,,,
1328029554649950208,,,
1328029558952409344,5903.5615,4.6869,-1.2028
1328029589009091840,6124.9487,4.677,-1.4296
1328029589009091968,,,
1328029589009104896,,,
1328029589009685888,6155.323,4.6582,-1.4453
1328029589014978560,,,
1328029593303020160,,,
1328029593303028992,,,
1328029593303069696,,,
1328029593303106432,,,
1328029593303141248,,,
1328029593312127104,,,
1328029593314131456,,,
1328029623368412672,5824.128,3.5071,-0.9181
1328029623368852992,,,
1328029623368856448,5431.029,4.2901,-1.663
1328029623368856704,,,
1328029623368863488,,,
1328029623368865024,,,
1328029623368867584,,,
1328029623368874624,,,
1328029627662791808,,,
1328029627669694976,,,
1328029627670272000,,,
1328029627671858688,,,
1328029627671862272,6128.6484,4.6788,-1.4321
1328029627671863424,,,
1328029657728579968,,,
1328029657728586368,6145.2715,4.6705,-1.3644
1328029657728586880,,,
1328029657728591872,6094.7246,4.6696,-1.4044
1328029657728593536,,,
1328029657728599040,6143.332,4.6697,-1.3474
1328029657728599168,,,
1328029657728602624,,,
1328029657734456064,,,
1328029662022633600,,,
1328029662022742016,,,
1328029662022768000,,,
1328029662022774784,,,
1328029662022796416,,,
1328029662022802944,,,
1328029662029434880,,,
1328029662030013568,,,
1328029662031616128,5351.254,4.3673,-1.5877
1328029662031646720,6134.7246,4.6552,-2.3394
1328029692088348160,,,
1328029692088353024,,,
1328029692088363264,6159.799,4.6535,-1.2175
1328029692088363392,,,
1328029692088365568,,,
1328029692088367360,,,
1328029692088367488,,,
1328029692088376064,,,
1328029692088386944,6094.3228,4.6846,-1.5382
1328029692088393088,6199.314,4.6924,-2.1737
1328029692094198144,,,
1328029696382384640,,,
1328029696382399744,,,
1328029696382404992,,,
1328029696389176320,,,
1328029696389177600,,,
1328029696389178368,,,
1328029696389758336,,,
1328029696391357696,,,
1328029696391384064,,,
1328029696392620544,,,
1328029696393359488,6058.3135,4.6881,-1.7224
1328030310563508608,5633.641,4.7234,-1.2425
1328030314864388608,,,
1328030314865672448,,,
1328030379282994304,4502.5825,4.5419,-0.0762
1328030379283820160,6262.953,4.4221,-1.5484
1328030383583866880,,,
1328030383587384832,,,
1328030383588445568,,,
1328030413642397952,4231.085,1.8117,-0.3134
1328030413642722560,4991.666,4.7403,-0.8715
1328030413642726528,6506.327,4.3986,-2.3321
1328030413642734976,,,
1328030448002486272,,,
1328030448002488320,6179.2397,4.6909,-2.166
1328030452303359872,,,
1328030452303949824,,,
1328030452307923712,,,
1328030482362214912,5234.416,4.7644,-1.7278
1328030482363021952,,,
1328030486666600448,5418.595,4.5962,-0.7114
1328030486666600576,,,
1328030521026454144,,,
1328031616233664512,,,
1328030555383159168,,,
1328030555386076544,5165.3525,4.6485,-0.4078
1328030585441430144,,,
1328030589746876032,,,
1328030624102638336,,,
1328030658465291904,5668.8345,4.1659,-0.7826
1328030688520662912,,,
1328030688520673408,6024.481,4.5951,-1.7894
1328030722880408064,,,
1328030722880413824,6266.5503,4.676,-2.8686
1328030722880416384,,,
1328030722880421504,,,
1328030722880427648,,,
1328030757240156928,6207.7905,4.6879,-2.8162
1328031002062735488,5660.5967,4.7081,-1.1228
1328031066477782400,,,
1328031066477793536,,,
1328031066477795584,4785.784,4.8221,-1.3146
1328031070780023808,,,
1328031272636242944,,,
1328031341355720448,5773.819,4.6512,-1.7206
1328031410075178496,,,
1328031410075184384,,,
1328031410075184512,,,
1328031410075186816,,,
1328031410075191552,6267.823,4.6849,-2.8364
1328031414376624256,,,
1328031414376626176,,,
1328031414376626816,,,
1328031444434913920,,,
1328031444434920960,,,
1328031478794667392,,,
1328031478794685696,6094.2695,4.7061,-2.3793
1328031478796568960,,,
1328031483099073536,,,
1328031483099074048,4544.798,4.5132,-0.2952
1328031513154409344,,,
1328031513154421760,,,
1328031513156361600,,,
1328031547514173312,,,
1328031547514184576,6129.998,4.5898,-1.8287
1328031547514184704,,,
1328031551818491264,5778.2583,4.6637,-0.7545
1328031581873916800,,,
1328031581873921408,,,
1328031586179299072,6169.369,4.6965,-2.2341
1328031616233650816,,,
1328031616233658496,,,
1328031616233670272,3505.548,4.6093,-0.9477
1328031620531063296,,,
1328031620537399680,5637.248,4.0345,-0.2215
1328031620537443584,6281.2227,4.6644,-2.0656
1328031650593369984,6193.905,4.6329,-1.1211
1328031650593371136,,,
1328031650593374464,,,
1328031650593380608,,,
1328031654897765760,5581.4097,4.463,-0.893
1328031684953117696,6193.9727,4.6926,-3.0641
1328031684953123712,,,
1328031719312878336,,,
1328031723617242752,9284.273,3.5128,-0.1998
1328031753672619776,,,
1328031753672620544,,,
1328031753672621952,,,
1328031753673203712,,,
1328031753673203968,,,
1328031757976982400,4844.927,4.5041,-0.4084
1328031792333757440,,,
1328031792334528512,,,
1328031822392119424,5481.275,4.7401,-1.4334
1328031822392151040,6154.762,4.6357,-1.2532
1328031822392686080,,,
1328031826693498880,,,
1328031826695938816,,,
1328031826696460416,,,
1328031826697282688,,,
1328031856751859712,3677.781,4.4327,-1.281
1328031861053236864,,,
1328031861056197760,5324.891,4.5177,-0.1081
1328031861056198400,,,
1328031891111606400,,,
1328031891111633280,,,
1328031891111649408,,,
1328031891111665152,5924.3794,4.6937,-1.2866
1328031895409686016,,,
1328031895409855872,,,
1328031895412986496,,,
1328031895415454592,,,
1328031895416772608,,,
1328031925471233408,3311.682,4.585,0.0641
1328031925471237760,,,
1328031929772128128,,,
1328031929774405504,5953.3994,4.6921,-1.2519
1328031929775612928,,,
1328031959830985472,,,
1328031959830988928,,,
1328031959830992256,,,
1328031959830999168,,,
1328031964125483904,,,
1328031964134141824,4251.736,4.5145,0.4307
1328031994190734080,,,
1328031994190740992,,,
1328032028550475648,,,
1328032028550480768,,,
1328032028550489472,,,
1328032032853643008,5093.656,4.609,-0.8871
1328032062910210688,,,
1328032062910219008,,,
1328032062910231040,6077.5674,4.682,-1.4046
1328032062910237312,,,
1328032067204781952,,,
1328032067215312384,,,
1328032097269974912,3298.3499,4.9379,-0.1305
1328032097269978752,,,
1328032097269985280,4025.8796,4.7827,-0.5322
1328032097269985408,,,
1328032097269987072,,,
1328032097269988480,,,
1328032097270727424,,,
1328032101564348160,,,
1328032101571415808,,,
1328032101575053440,,,
1328032131629708160,,,
1328032131629715328,,,
1328032131629723904,,,
1328032131629732992,,,
1328032135924383104,6243.893,4.6851,-2.2254
1328032135930573184,,,
1328032135932868096,,,
1328032135932880512,,,
1328032165989476096,,,
1328032165989479168,,,
1328032165989480320,,,
1328032165989482112,,,
1328032165989484928,,,
1328032165989486720,,,
1328032170292630016,,,
1328032170294566144,,,
1328032200349177984,,,
1328032200349187584,6228.8633,4.6134,-1.2008
1328032204653520128,5675.978,4.5655,-0.8614
1328032234708931072,6103.557,4.6806,-1.4297
1328032234708933376,,,
1328032234708934272,,,
1328032234708934400,,,
1328032234708935552,,,
1328032234708944768,,,
1328032234708947712,,,
1328032234708948864,,,
1328032239004109696,,,
1328032239012132864,,,
1328032239012145920,5622.7773,4.5734,-0.6005
1328032239012175104,,,
1328032269068672896,,,
1328032269068679680,,,
1328032269068683264,,,
1328032269068689792,,,
1328032269074565760,,,
1328032273369518848,,,
1328032303428005248,5607.5923,4.2806,-0.6277
1328032303428432768,6115.877,4.6729,-1.5034
1328032307729273856,,,
1328032307733560320,,,
1328032337788159744,,,
1328032337788176896,,,
1328032337788177024,,,
1328032337788182144,,,
1328032337788758912,,,
1328032342090229504,,,
1328032342091410560,,,
1328032372147919616,,,
1328032372147925504,,,
1328032372147933056,6140.722,4.6382,-2.1312
1328032372147940992,,,
1328032372147946240,,,
1328032376443004672,,,
1328032376443136896,,,
1328032376443282816,,,
1328032376451124608,,,
1328032376453010944,,,
1328032406507652608,,,
1328032406507672448,,,
1328032406507678592,6143.2847,4.6906,-2.1102
1328032406507686272,,,
1328032406507688064,3764.6416,4.8211,-0.6165
1328032406507692288,,,
1328032406508388224,,,
1328032410803397120,,,
1328032410803741952,,,
1328032410810901120,,,
1328032410810913536,5224.308,3.3877,-0.1612
1328032440867433856,,,
1328032440867437056,,,
1328032440867437568,,,
1328032440867441536,,,
1328032445163306496,,,
1328032445168238208,,,
1328032445170659712,5275.789,4.5416,-0.3006
1328032445170788352,5813.9116,4.6664,-1.9609
1328032445171689472,,,
1328032475227116544,,,
1328032475227116928,,,
1328032475227127936,,,
1328032475227142400,5626.285,4.511,-0.4718
1328032479521527168,,,
1328032479530196864,,,
1328032479530209920,,,
1328032479530229248,6128.7866,4.6793,-1.449
1328032479530230272,,,
1328032479532179840,,,
1328032582601067776,,,
1328032509586869632,,,
1328032509586874624,,,
1328032509586877696,,,
1328032509586881408,,,
1328032509586884352,,,
1328032509586887296,,,
1328032509586889728,,,
1328032509586892544,,,
1328032509586892672,,,
1328032509586899328,6210.9844,4.5919,-1.0979
1328032509586905344,,,
1328032513881314944,,,
1328032513887715840,,,
1328032513891166080,,,
1328032543946616832,6181.479,4.6537,-1.2532
1328032543946621696,,,
1328032543946631808,,,
1328032543946635136,,,
1328032543946648704,6271.6787,4.633,-1.8164
1328032543947187968,,,
1328032548241458432,,,
1328032548241597312,,,
1328032548247453056,,,
1328032548249732992,5198.3228,2.5411,-1.4674
1328032548249749120,,,
1328032548249750528,5646.776,4.6178,-1.1728
1328032548249772672,,,
1328032548250969472,,,
1328032548251676416,,,
1328032578306364928,,,
1328032578306367360,,,
1328032578306369792,,,
1328032578306380800,,,
1328032578306385280,6003.193,4.6393,-2.3635
1328032578306386944,,,
1328032578306394624,,,
1328032578306396288,,,
1328032578311344000,,,
1328032578312218368,,,
1328032582600963072,,,
1328032582600978304,6191.9536,4.6892,-3.4876
1328032582600985728,,,
1328032582600985856,,,
1328032582601006464,,,
1328032582601115392,,,
1328032582609458176,6248.855,4.6598,-2.495
1328032582609469696,5724.9946,4.1016,-0.9726
1328032582609471616,6073.155,4.6327,-1.8416
1328032582609482752,5564.9585,4.1642,-0.1539
1328032582609514368,,,
1328032582609514752,6029.331,4.6423,-3.4869
1328032582611433600,,,
1328032612666107008,3469.4912,4.0504,-0.5292
1328032612666111232,,,
1328032612666118144,4051.6523,4.5147,0.0061
1328032612666121856,,,
1328032612666124800,6189.931,4.6594,-2.5774
1328032612666134144,,,
1328032612666135424,6037.3433,4.7164,-3.9128
1328032612666141056,,,
1328032612666146048,,,
1328032612666146944,6168.8916,4.6608,-2.6915
1328032612666147072,6223.845,4.6349,-2.6685
1328032612666668288,,,
1328032616960348160,,,
1328032616960396544,,,
1328032616960421120,,,
1328032616960492672,,,
1328032616960514304,,,
1328032616960545408,,,
1328032616969182848,,,
1328032647025871232,,,
1328032647025874944,,,
1328032647025891968,3881.9575,4.7972,-0.4866
1328032647025894144,,,
1328032647025898240,6281.719,4.6329,-2.8084
1328032647025899008,6057.096,4.7024,-1.6442
1328032647025915648,,,
1328032647026410880,,,
1328032647030862592,,,
1328032647030869632,,,
1328032651320091648,,,
1328032651326681216,,,
1328032651326681344,,,
1328032651326681856,,,
1328032651326681984,,,
1328032651326686080,,,
1328032651327256832,,,
1328032651327262464,,,
1328032651328891904,,,
1328032651328912896,,,
1328032651328914304,,,
1328032651330120320,,,
1328032651330120448,6372.248,4.5949,-1.4417
1328032681385617024,,,
1328032681385619968,,,
1328032681385624576,,,
1328032681385628288,,,
1328032681385629312,,,
1328032681385629696,,,
1328032681385632640,,,
1328032681385636736,,,
1328032681385637504,3759.6704,4.7018,-0.6928
1328032681385639680,6164.552,4.6962,-2.3278
1328032681385652480,6056.754,4.71,-2.3071
1328032681386149504,,,
1328032681386150144,,,
1328032681386151296,,,
1328032685680197632,,,
1328032685680232448,,,
1328032685680242304,,,
1328032685680442880,,,
1328032685680453504,,,
1328032685680542592,,,
1328032685686417152,,,
1328032685686420096,,,
1328032685688703104,,,
1328032685688725632,,,
1328032685690646912,,,
1328032715745384576,,,
1328032715745385600,6160.7593,4.6948,-2.1231
1328032715745387904,,,
1328032715745398016,,,
1328032715745398144,,,
1328032715745399936,,,
1328032715745409024,,,
1328032715745410304,,,
1328032715745413888,,,
1328032715745415936,6057.4653,4.7132,-3.9772
1328032715745418112,,,
1328032715745429376,6114.692,4.7043,-2.1875
1328032715745429504,,,
1328032715745456128,6065.2383,4.6844,-1.4076
1328032715751173504,,,
1328032715751174016,,,
1328032715751176064,6080.9414,4.6868,-1.5297
1328032715751201920,,,
1328032720040104704,,,
1328032720040106112,,,
1328032720040160256,,,
1328032720040248320,,,
1328032720040252800,,,
1328032720046160640,,,
1328032720046166528,,,
1328032720046169344,,,
1328032720048447744,5370.5244,4.3662,-2.3471
1328032720048453376,,,
1328032720048459264,,,
1328032720048459904,5907.248,4.6744,-2.8613
1328032720048465792,,,
1328032750105061760,4096.3,4.3933,-0.534
1328032750105066880,,,
1328032750105068160,,,
1328032750105069824,,,
1328032750105079040,6135.516,4.6937,-3.4592
1328032750105080704,,,
1328032750105080832,,,
1328032750105084416,,,
1328032750105089152,,,
1328032750105097728,,,
1328032750105105152,6128.292,4.6997,-3.7383
1328032754400164736,,,
1328032754400253696,,,
1328032754405883392,,,
1328032754405885056,,,
1328032754408232064,,,
1328032784464829312,6111.2085,4.6232,-1.4701
1328032784464834304,6160.9487,4.6913,-2.1712
1328032784464842368,,,
1328032784464845568,,,
1328032784464848896,6139.9,4.7004,-2.2038
1328032784464849024,,,
1328032784464853376,,,
1328032784464854912,,,
1328032784464857728,6205.8857,4.6498,-1.2688
1328032784464861696,,,
1328032784464864768,,,
1328032784464880512,,,
1328032784464881280,6287.899,4.6174,-1.008
1328032784469756160,,,
1328032784470649472,,,
1328032788759972864,6146.6045,4.6329,-1.5786
1328032788760259840,,,
1328032788760303488,,,
1328032788760378752,,,
1328032788765629184,,,
1328032788767960576,,,
1328032788767987456,5721.7925,3.9086,-0.4198
1328032788768002944,,,
1328032818824582912,,,
1328032818824610048,,,
1328032818824615680,6137.551,4.6711,-1.3602
1328032823120176640,,,
1328032994924087552,,,
1328032823120241152,,,
1328032823120250880,,,
1328032823120365056,,,
1328032823120404864,,,
1328032823120983296,,,
1328032823120983424,,,
1328032823125362048,,,
1328032823125947008,,,
1328032823126564736,,,
1328032823127758464,6119.1377,4.491,-1.3881
1328032823127903744,7997.269,2.6876,-2.1156
1328032823127904512,,,
1328032823127945472,,,
1328032853184341632,,,
1328032853184343808,,,
1328032853184349696,5929.133,4.627,-3.8921
1328032853184350720,,,
1328032853184354176,,,
1328032853184363904,6168.1436,4.6974,-2.2089
1328032853184375424,6235.8223,4.6791,-2.8968
1328032853184375552,6135.112,4.6746,-1.4527
1328032853184846208,,,
1328032853184848768,,,
1328032857479875840,,,
1328032857479985024,,,
1328032857480160256,,,
1328032857480350464,,,
1328032857480724480,,,
1328032857485104768,,,
1328032857485107712,,,
1328032857485107840,,,
1328032857485109632,,,
1328032857487494528,,,
1328032857487505024,,,
1328032857487507072,,,
1328032857487526144,,,
1328032857487526912,,,
1328032857487679616,,,
1328032857489372416,,,
1328032887544072576,6120.018,4.6956,-2.1819
1328032887544076544,,,
1328032887544080896,,,
1328032887544082560,6153.171,4.5578,-3.5173
1328032887544084352,,,
1328032887544092160,,,
1328032887544096512,,,
1328032887544098688,,,
1328032887544100224,6191.4233,4.621,-2.8994
1328032887544100992,,,
1328032887544103168,6095.5176,4.7037,-3.9104
1328032887544103808,,,
1328032887544107904,,,
1328032887544108928,,,
1328032887544119040,6281.9575,4.6172,-1.0455
1328032887544581760,6117.0254,4.5451,-3.3865
1328032887549864960,,,
1328032887549865472,,,
1328032891839077632,6197.939,4.6722,-2.181
1328032891839590656,,,
1328032891844847488,,,
1328032891844847744,,,
1328032891844851328,,,
1328032891844853248,,,
1328032891844854912,,,
1328032891844855808,,,
1328032891845430272,,,
1328032891845433088,,,
1328032891847167616,,,
1328032891847172352,,,
1328032891847215360,6270.4116,4.6138,-1.0273
1328032891848289664,6107.546,4.7016,-4.0521
1328032921903292288,5950.694,3.3241,-0.3719
1328032921903852032,,,
1328032921903856128,5672.4956,4.6598,-1.5116
1328032921903858688,,,
1328032921903862144,,,
1328032921903867520,,,
1328032921903871360,,,
1328032921903874048,,,
1328032921903874176,,,
1328032921903874304,6238.226,4.6868,-2.2282
1328032921903877632,,,
1328032921903878784,,,
1328032921903880448,,,
1328032921903891328,,,
1328032921903893120,,,
1328032921904328960,,,
1328032921904331520,,,
1328032921904338816,,,
1328032921909632000,,,
1328032926198822912,,,
1328032926198909312,,,
1328032926198918144,6210.098,4.6695,-3.4931
1328032926198996480,,,
1328032926199052544,,,
1328032926199144576,,,
1328032926199322752,,,
1328032926199332480,,,
1328032926199332608,,,
1328032926204592896,,,
1328032926204595712,,,
1328032926204598400,,,
1328032926204600448,,,
1328032926204601856,,,
1328032926204602880,,,
1328032926204605696,,,
1328032926204606336,,,
1328032926205170816,,,
1328032926205672064,,,
1328032926206912128,,,
1328032926206919296,,,
1328032926206927360,5995.967,4.6891,-1.6168
1328032926206927872,,,
1328032926206964736,,,
1328032926206971648,,,
1328032926208027648,5567.7974,4.6728,-1.4689
1328032926208027904,,,
1328032926208833280,,,
1328032956263608704,6238.4316,4.6867,-2.2161
1328032956263613952,6212.3823,4.6918,-2.2484
1328032956263617408,,,
1328032956263618944,,,
1328032956263625728,5952.1934,4.6678,-1.0188
1328032956263627136,,,
1328032956263632128,,,
1328032956263633792,,,
1328032956264068992,,,
1328032960559209088,,,
1328032960559216384,,,
1328032960559239296,,,
1328032960559281792,6108.746,4.5716,-1.4937
1328032960559289856,,,
1328032960559307904,,,
1328032960559535104,,,
1328032960559810304,,,
1328032960559917056,,,
1328032960564336896,,,
1328032960564915456,,,
1328032960565631872,,,
1328032960566711808,6185.4067,4.6813,-2.7054
1328032960566737408,5524.602,4.1684,-1.1086
1328032960568584320,,,
1328032960568584448,,,
1328032990623361024,,,
1328032990623368192,,,
1328032990623373568,,,
1328032990623379456,,,
1328032990623380352,,,
1328032990623387776,,,
1328032990623398272,,,
1328032990623421184,,,
1328032990623815168,,,
1328032990628189184,,,
1328032990629110784,,,
1328032994918868352,,,
1328032994918882816,,,
1328032994919100928,,,
1328032994919267072,,,
1328032994919314688,,,
1328032994919323648,,,
1328032994919559040,,,
1328032994919666688,,,
1328032994919702400,,,
1328032994924079232,,,
1328032994924080512,,,
1328032994924081280,,,
1328032994924082688,,,
1328032994924083712,,,
1328032994924086400,,,
1328032994924086656,,,
1328032994924088448,,,
1328032994924090240,,,
1328032994924098816,,,
1328032994924662656,,,
1328032994924665472,,,
1328032994925454464,,,
1328032994925764608,,,
1328032994926456192,6154.245,4.6438,-1.2519
1328032994926470272,6256.6504,4.6186,-1.0055
1328032994926483072,5791.756,3.5577,-0.4999
