source_id,teff_gspphot,logg_gspphot,mh_gspphot
1360216520601363840,6455.836,4.5891,-1.7701
1360216520601365760,6241.4463,4.6863,-2.2927
1360216520601366144,,,
1360216520601366272,6272.8975,4.6178,-1.0151
1360216520601366400,6376.3076,4.5931,-0.9919
1360216520601367552,,,
1360216520601368448,,,
1360216520601369344,,,
1360216520601372544,6365.0806,4.6095,-3.1786
1360216520601552896,,,
1360216520601555328,,,
1360216520601556608,,,
1360216520601557632,,,
1360216520601558528,,,
1360216520601704576,,,
1360216520606860032,,,
1360216520606866048,,,
1360216524896092928,,,
1360216524896094720,,,
1360216524896096128,,,
1360216524896096256,,,
1360216524896097536,,,
1360216524896097664,,,
1360216524896100480,,,
1360216524896101632,,,
1360216524896101888,,,
1360216662335116544,,,
1360216524896108800,,,
1360216524896657408,,,
1360216524896660736,,,
1360216524896812672,,,
1360216524896814336,,,
1360216524896842752,,,
1360216524896882944,,,
1360216524896883072,,,
1360216524897064960,,,
1360216524897528448,,,
1360216524897529728,,,
1360216524897530624,6259.368,4.6775,-3.5097
1360216524897531008,6062.895,3.8421,-1.1653
1360216524897531136,,,
1360216524898051840,,,
1360216554961078784,,,
1360216554961079808,,,
1360216554961080320,,,
1360216554961080448,,,
1360216554961083136,,,
1360216554961087104,,,
1360216554961090560,,,
1360216554961285376,,,
1360216554966591872,,,
1360216662335119744,,,
1360216554966595200,,,
1360216559255869952,,,
1360216559255882496,,,
1360216559255883392,,,
1360216559255884288,,,
1360216559255887616,,,
1360216559255894656,,,
1360216559255895936,,,
1360216559256011264,,,
1360216559256012160,,,
1360216559256382976,,,
1360216559256383488,,,
1360216559256383616,,,
1360216559256383744,,,
1360216559256384768,,,
1360216559257283968,5903.5,4.227,-0.4998
1360216559257286400,,,
1360216559257287040,,,
1360216559257288064,,,
1360216559257288832,,,
1360216559257289088,,,
1360216559257289344,6291.248,4.5981,-1.16
1360216559257796608,,,
1360216559257804672,,,
1360216589320821376,6061.8765,4.4078,-2.3366
1360216589320822912,,,
1360216589320823040,,,
1360216589320825216,,,
1360216589320826624,,,
1360216589320827904,,,
1360216589320829440,6373.203,4.607,-2.7931
1360216589320829568,,,
1360216589320830080,,,
1360216589320830208,,,
1360216589320830720,,,
1360216589320833152,,,
1360216589320833664,,,
1360216589320833792,6384.6157,4.5897,-1.7062
1360216589320834176,6297.831,4.554,-2.1586
1360216589320835456,6376.636,4.5928,-1.0321
1360216589320839680,,,
1360216589321026688,,,
1360216589321030656,,,
1360216589325233536,,,
1360216589326334336,6373.1646,4.3477,-1.144
1360216593615611392,,,
1360216593615611648,,,
1360216593615616128,,,
1360216593615616640,,,
1360216593615618560,,,
1360216593615619712,,,
1360216593615619840,,,
1360216593615621504,,,
1360216593615629056,6248.193,4.6857,-2.9447
1360216593615746944,,,
1360216593616125056,,,
1360216593616130176,,,
1360216593617019136,,,
1360216593617023232,,,
1360216593617023616,6274.5713,4.6194,-1.0481
1360216593617025024,,,
1360216662335116928,,,
1360216593617025152,5984.7065,3.5787,-1.0414
1360216593617114624,,,
1360216593617532160,,,
1360216593617532672,,,
1360216623680561536,,,
1360216623680566912,6271.348,4.4891,-1.3562
1360216623680567168,6377.239,4.5915,-2.2116
1360216623680568704,,,
1360216623680571264,6232.2666,4.6695,-2.6119
1360216623680572288,,,
1360216623680574080,6302.4863,4.537,-1.9549
1360216623680574208,,,
1360216623680574720,,,
1360216623680764416,,,
1360216623680765184,,,
1360216623680766336,,,
1360216623686071808,,,
1360216627975374848,6135.2363,4.701,-4.0371
1360216627975375616,,,
1360216627975379840,,,
1360216627975380352,,,
1360216627975380480,,,
1360216627975380608,,,
1360216627975382016,,,
1360216627975385472,,,
1360216627975385984,,,
1360216627975386880,,,
1360216627975390080,6563.332,4.5724,-2.3065
1360216627975390336,,,
1360216627975390464,,,
1360216627975390976,,,
1360216627975391872,6445.1133,4.5954,-3.1275
1360216627975394560,,,
1360216627975395840,,,
1360216627975396480,,,
1360216627975490176,,,
1360216627975860736,,,
1360216627975864192,,,
1360216627975864320,,,
1360216627975985536,,,
1360216627975986688,,,
1360216627976766336,,,
1360216627976766976,5940.3403,4.2417,-0.1908
1360216627976768256,,,
1360216627976769152,,,
1360216627976769664,6368.223,4.563,-1.0892
1360216627976770176,,,
1360216627976770688,,,
1360216627976770816,5623.821,4.3697,-0.7427
1360216627976770944,,,
1360216627977273472,,,
1360216627977273600,,,
1360216627977275392,,,
1360216658040314496,,,
1360216658040316928,,,
1360216658040317056,6616.614,4.5155,-2.4547
1360216658040323712,5667.4,4.7092,-2.4548
1360216658040323840,5798.0293,4.6299,-1.9375
1360216658040323968,,,
1360216658040505984,,,
1360216658040673152,6473.293,4.5901,-3.4434
1360216658040673280,,,
1360216658040674048,,,
1360216658044720256,,,
1360216658045814912,,,
1360216658045815168,,,
1360216662335102592,,,
1360216662335102848,,,
1360216662335106688,,,
1360216662335108736,,,
1360216662335108864,,,
1360216662335108992,,,
1360216662335109248,,,
1360216662335109504,,,
1360216662335109632,,,
1360216662335111296,6389.4126,4.6661,-2.8741
1360216662335113472,,,
1360216662335116032,6363.18,4.5971,-1.2692
1360216662335116288,,,
1360216662335117440,,,
1360216662335118080,,,
1360216662335120256,,,
1360216662335120512,,,
1360216662335123712,,,
1360216662335125888,,,
1360216662335126016,6302.2026,4.6499,-3.4411
1360216662335126144,,,
1360216662335126272,,,
1360216662335126400,,,
1360216662335126528,,,
1360216662335127424,,,
1360216662335127552,,,
1360216662335127808,,,
1360216662335128192,,,
1360216662335128320,,,
1360216662335129856,,,
1360216662335130112,,,
1360216662335225728,,,
1360216662335227520,,,
1360216662335227648,,,
1360216662335603584,,,
1360216662335605760,,,
1360216662335606656,,,
1360216662335607552,,,
1360216662335608832,,,
1360216662335609472,,,
1360216662335724928,,,
1360216662335725184,,,
1360216662335725440,,,
1360216662335726336,,,
1360216662335771520,,,
1360216662335771648,,,
1360216662335772032,,,
1360216662335772160,,,
1360216662335902080,,,
1360216662336007936,,,
1360216662336500736,,,
1360216662336502528,6452.552,4.5866,-2.018
1360216662336504832,,,
1360216662336505728,,,
1360216662336505984,,,
1360216662336506752,,,
1360216662336507008,,,
1360216662336507648,6049.496,3.5025,-0.8481
1360216662336535424,,,
1360216662337012096,,,
1360216662337012608,,,
1360216662337012864,,,
1360216662337013376,6134.8525,4.6743,-1.4738
1360216692400051328,,,
1360216692400052736,,,
1360216692400053632,,,
1360216692400057856,,,
1360216692400059008,,,
1360216692400060544,,,
1360216692400061312,,,
1360216692400061824,,,
1360216692400062720,,,
1360216692400246016,,,
1360216692400248192,,,
1360216692400248320,,,
1360216692400412288,6352.681,4.5925,-1.3617
1360216692405553920,,,
1360216692405555200,,,
1360216692405555712,,,
1360216692405556352,,,
1360216692405557504,,,
1360216696694808064,,,
1360216696694808960,,,
1360216696694810368,,,
1360216696694810496,,,
1360216696694811008,,,
1360216696694813312,,,
1360216696694814336,,,
1360216696694814976,,,
1360216696694815488,,,
1360216696694819456,,,
1360216696694819840,,,
1360216696694822272,6177.8965,4.6968,-3.8853
1360216696694823680,,,
1360216696694824832,6299.003,4.6148,-1.2833
1360216696694825344,,,
1360216696694825472,,,
1360216696694827776,,,
1360216696694828160,,,
1360216696694828672,,,
1360216696694960512,,,
1360216696695464192,,,
1360216696695535232,,,
1360216696695704832,,,
1360216696696228096,,,
1360216696696229760,,,
1360216696696230528,6292.3535,4.6267,-1.2558
1360216696696230656,6480.326,4.4948,-1.3255
1360216696696230784,,,
1360216696696235136,,,
1360216696696235648,6170.2637,4.45,-1.6782
1360216696696748160,,,
1360216726759798272,,,
1360216726759803776,,,
1360216726759803904,,,
1360216726759806464,6295.968,4.6476,-1.8939
1360216726759807872,,,
1360216726759808640,,,
1360216726759810304,,,
1360216726759811200,,,
1360216726759811712,6193.5684,4.6912,-3.4594
1360216726759987072,,,
1360216726759988352,,,
1360216726759990400,,,
1360216726759990784,,,
1360216726759991040,,,
1360216726760150144,,,
1360216726760150528,,,
1360216726764286208,,,
1360216726765294208,,,
1360216726765294464,,,
1360216726765295232,,,
1360216726765296640,,,
1360216726765297664,,,
1360216726765298048,,,
1360216726765298560,6550.834,4.5888,-2.4465
1360216731054536832,,,
1360216731054537728,,,
1360216731054537856,,,
1360216731054539136,,,
1360216731054540928,,,
1360216731054542208,,,
1360216731054546944,,,
1360216731054551296,,,
1360216731054551552,,,
1360216731054551936,,,
1360216731054553472,,,
1360216731054553728,,,
1360216731054554496,,,
1360216731054554624,,,
1360216731054556032,,,
1360216731054556288,,,
1360216731054556416,,,
1360216731055968640,5805.3867,4.6471,-3.7051
1360216731055969408,6520.3223,4.5879,-2.3124
1360216731055971584,6211.571,4.6892,-3.462
1360216731055972480,6358.543,4.6126,-1.4822
1360216731054557568,,,
1360216731054557696,6134.627,4.6987,-4.034
1360216731054558592,,,
1360216731054560128,,,
1360216731054563584,,,
1360216731054698496,,,
1360216731054698624,,,
1360216731054698752,,,
1360216731054699392,,,
1360216731054699648,,,
1360216731055245184,,,
1360216731055272576,,,
1360216731055311488,,,
1360216731055965568,,,
1360216731055965824,,,
1360216731055966848,15014.613,4.2652,0.2632
1360216731055966976,6346.6157,4.5717,-3.0578
1360216731055973120,,,
1360216731056483968,,,
1360216731056484864,,,
1360216761119547648,,,
1360216731056485120,6255.071,4.241,-1.4888
1360216761119543680,5685.5713,4.6833,-2.2056
1360216761119543808,,,
1360216761119544448,,,
1360216761119728640,,,
1360216761119889920,6464.9688,4.5648,-1.5708
1360216761119890048,6371.895,4.5852,-1.0211
1360216761123956608,,,
1360216761123965056,6410.6377,4.277,-2.359
1360216761123969280,,,
1360216761125031296,,,
1360216761125031552,,,
1360216761125032960,,,
1360216761125037696,,,
1360216761125037824,,,
1360216765414309504,,,
1360216765414310272,,,
1360216765414310528,,,
1360216765414311040,6317.7563,4.6781,-3.4017
1360216765414314112,,,
1360216765414314880,,,
1360216765414315264,,,
1360216765414316032,,,
1360216765414316160,,,
1360216765414316288,,,
1360216765414317184,,,
1360216765414317312,,,
1360216765414317568,6438.4014,4.5979,-1.7549
1360216765414319104,,,
1360216765414319488,,,
1360216765414321024,,,
1360216765414321152,,,
1360216765414321664,,,
1360216765414324480,6313.6855,4.6776,-2.8986
1360216765414325120,6366.961,4.5895,-0.9562
1360216765414325632,,,
1360216765414326016,6333.8906,4.593,-1.6843
1360216765414326528,6091.0015,4.6932,-1.6674
1360216765414326784,,,
1360216765414327040,,,
1360216765414327424,,,
1360216765414327680,,,
1360216765414327808,,,
1360216765414328064,,,
1360216765414328960,,,
1360216765414329472,,,
1360216765414329728,,,
1360216765414329856,,,
1360216765414331008,,,
1360216765414331904,,,
1360216765414332416,,,
1360216765414332672,,,
1360216765414332800,,,
1360216765414333568,,,
1360216765414334208,,,
1360216765414334720,,,
1360216765414335104,,,
1360216765414335872,,,
1360216765414339072,,,
1360216765414440704,,,
1360216765414441088,,,
1360216765414441216,,,
1360216765414442496,,,
1360216765414828032,,,
1360216765414984704,,,
1360216765414984832,,,
1360216765414985088,,,
1360216765414985216,,,
1360216765414985600,,,
1360216765415011200,,,
1360216765415050112,,,
1360216765415050240,,,
1360216765415156736,,,
1360216765415181440,,,
1360216765415718144,6053.9814,3.4941,-0.9497
1360216765415718528,5858.025,2.3338,-0.0073
1360216765415718656,13261.785,4.3569,-0.1199
1360216765415719168,10237.621,3.9156,-1.1307
1360216765415719424,6282.713,4.619,-1.0138
1360216765415719680,5583.785,4.3335,-0.0825
1360216765415720960,,,
1360216765415721216,,,
1360216765416225280,,,
1360216765416226176,,,
1360216795479283328,6375.772,4.5886,-1.91
1360216795479287808,6314.5347,4.6759,-2.9784
1360216795479288064,,,
1360216795479288704,,,
1360216795479289344,,,
1360216795479289856,,,
1360216795479289984,,,
1360216795479292672,,,
1360216795479294080,,,
1360216795479470976,,,
1360216795484776832,,,
1360216795484777088,,,
1360216795484777216,,,
1360216795484778240,,,
1360216795484778624,,,
1360216799774037632,6228.2754,4.624,-1.0247
1360216799774038016,,,
1360216799774039296,,,
1360216799774041728,6290.5366,4.6225,-2.8866
1360216799774042112,,,
1360216799774042752,,,
1360216799774044672,,,
1360216799774044800,,,
1360216799774044928,,,
1360216799774045824,,,
1360216799774046208,,,
1360216799774046720,6229.766,4.6899,-3.5673
1360216799774046976,,,
1360216799774048128,,,
1360216799774050176,,,
1360216799774050432,,,
1360216799774051584,,,
1360216799774052992,,,
1360216799774053120,,,
1360216799774054272,,,
1360216799774054784,6235.165,4.683,-2.2039
1360216799774057344,,,
1360216799774058240,,,
1360216799774058368,,,
1360216799774060416,6528.2773,4.5898,-1.7736
1360216799774061056,,,
1360216799774063616,,,
1360216799774065024,,,
1360216799774065664,6464.777,4.5549,-1.2711
1360216799774065920,,,
1360216799774066304,,,
1360216799774067200,,,
1360216799774177408,,,
1360216799774177536,,,
1360216799774177792,,,
1360216799774178304,,,
1360216799774178816,,,
1360216799774179712,,,
1360216799774180096,,,
1360216799774180224,,,
1360216799774180352,,,
1360216799774721152,,,
1360216799774721664,,,
1360216799774721792,,,
1360216799774748160,,,
1360216799774748288,,,
1360216799774748800,,,
1360216799774788352,,,
1360216799775451520,,,
1360216799775451904,5584.1714,4.5887,-2.5479
1360216799775452160,5465.044,4.3906,-2.3911
1360216799775455104,,,
1360216799775456128,,,
1360216799775457280,,,
1360216799775458432,5624.593,4.6648,-2.6589
1360216799775458560,6201.4717,4.6931,-2.2088
1360216799775488768,,,
1360216799775489024,,,
1360216799775961728,6294.7373,4.6281,-3.0255
1360216799775963776,,,
1360216799775963904,,,
1360216799775964032,,,
1360216799775964416,,,
1360216799775965056,,,
1360217929350642688,6344.9297,4.6224,-2.7574
1360217929350830208,,,
1360217933645361792,,,
1360217933645363072,,,
1360217933646798464,5077.1675,2.9145,-0.8345
1360217933646799232,,,
1360217998070121728,,,
1360217998070123648,,,
1360217998070123776,,,
1360217998070124160,,,
1360217998070125440,,,
1360217998070126464,,,
1360217998070308736,,,
1360217998070309120,,,
1360217998070310272,,,
1360217998070312960,,,
1360217998075615744,6371.2163,4.5992,-2.5288
1360218002364840448,,,
1360218002364840704,,,
1360218002364844160,,,
1360218002364844928,,,
1360218002364846336,,,
1360218002365015552,6147.333,4.7012,-4.0311
1360218002365016448,,,
1360218002365016576,,,
1360218002365523712,,,
1360218002366276608,11616.337,4.0387,-1.4026
1360218002366277248,6263.7266,4.6175,-1.016
1360218002366277504,,,
1360218002366330880,,,
1360218002366802304,,,
1360218002366802560,,,
1360218032429866496,6296.59,4.6307,-1.7443
1360218032429868544,,,
1360218032429871744,,,
1360218032429872256,6277.5376,4.6803,-2.8542
1360218032429872640,6469.08,4.5893,-1.6336
1360218032429873792,,,
1360218032430050944,,,
1360218032430195584,6040.7617,4.7025,-2.179
1360218032434394752,,,
1360218036724577152,,,
1360218036724578304,,,
1360218036724581504,,,
1360218036724581760,,,
1360218036724582272,,,
1360218036724754432,,,
1360218036725154176,,,
1360218036725154432,,,
1360218036725155968,,,
1360218036726016384,,,
1360218036726017152,6128.4937,4.6756,-1.4254
1360218036726539904,,,
1360218204228559616,,,
1360218204228561920,,,
1360218208523298304,,,
1360218204228563200,,,
1360218204228563840,,,
1360218204228564224,6257.255,4.6152,-1.5487
1360218204228742272,,,
1360218204228743040,,,
1360218204233040768,,,
1360218204234046592,,,
1360218204234050816,,,
1360218204234050944,,,
1360218208523281024,,,
1360218208523282048,,,
1360218208523282560,,,
1360218208523282688,,,
1360218208523290496,,,
1360218208523292416,,,
1360218208523446912,,,
1360218208523294464,6297.748,4.6793,-2.8709
1360218208524720768,,,
1360218208524878720,,,
1360218208525233920,,,
1360218238588302080,,,
1360218238588303872,,,
1360218238588304512,,,
1360218238588306048,,,
1360218238588306560,,,
1360218238588482176,,,
1360218238588482816,,,
1360218238588483712,,,
1360218238588483840,,,
1360218238588486400,,,
1360218238588486784,,,
1360218238588486912,,,
1360218238588487168,,,
1360218238588626944,,,
1360218238588627200,,,
1360218242883013632,,,
1360218242883018368,,,
1360218242883020672,,,
1360218242883022976,,,
1360218242883023360,,,
1360218242883024768,,,
1360218242883029760,,,
1360218242883185408,,,
1360218242883185536,,,
1360218242883590400,,,
1360218242883693184,,,
1360218242883759232,,,
1360218242884448000,,,
1360218242884448384,,,
1360218242884448896,,,
1360218242884452352,,,
1360218242884452736,,,
1360218272948040192,,,
1360218272948043136,6289.1245,4.6803,-2.2587
1360218272948045312,6273.5864,4.5969,-1.4372
1360218272948045440,6370.4116,4.6341,-1.4282
1360218272948045568,,,
1360218272948045696,6350.202,4.5963,-1.4915
1360218272948045824,,,
1360218272948221056,,,
1360218272948221312,,,
1360218272948221696,,,
1360218272948221824,,,
1360218272948224000,,,
1360218272948366592,,,
1360218272948379264,,,
1360218272952538240,,,
1360218272953529088,,,
1360218272953529216,,,
1360218272953529856,,,
1360218277242783872,,,
1360218277242785536,,,
1360218277242786048,,,
1360218277242787712,,,
1360218277242790528,,,
1360218277242792192,,,
1360218277242793856,,,
1360218277242793984,,,
1360218277242794240,,,
1360218277242794368,,,
1360218277242795904,,,
1360218277242799104,,,
1360218277242799360,,,
1360218277242799616,,,
1360218277242800128,,,
1360218277242806528,,,
1360218277242926080,,,
1360218277242926464,,,
1360218277242926592,,,
1360218277242926720,,,
1360218277243327744,,,
1360218277243466752,,,
1360218277243467008,,,
1360218277243470208,,,
1360218277243498368,,,
1360218277243498496,,,
1360218277243604224,,,
1360218277243777920,,,
1360218277244195328,,,
1360218277244197760,,,
1360218277244198528,9680.133,3.2931,-1.0339
1360218277244198912,,,
1360218277244199424,,,
1360218277244201600,6538.7793,4.5842,-3.4636
1360218277244202240,,,
1360218277244203008,,,
1360218277244203392,,,
1360218277244204416,,,
1360218277244204544,,,
1360218277244205312,,,
1360218277244206208,,,
1360218307307961856,,,
1360218307307962112,,,
1360218307307963264,,,
1360218307307963776,,,
1360218307307964160,,,
1360218307307964416,,,
1360218307307964928,,,
1360218307307965568,,,
1360218307307966208,,,
1360218307307966592,,,
1360218307307966720,,,
1360218307307966976,,,
1360218307307967232,,,
1360218307307967488,,,
1360218307307968000,,,
1360218307307968384,,,
1360218307307968512,,,
1360218307307969408,6278.165,4.6541,-3.4727
1360218307307969792,,,
1360218307307969920,,,
1360218307307970048,,,
1360218307307970816,6464.5107,4.4726,-0.3664
1360218307313065344,,,
1360218311602508416,,,
1360218311602511104,,,
1360218311602513280,,,
1360218311602515200,,,
1360218311602518016,,,
1360218311602526464,,,
1360218311602529408,,,
1360218311602529536,,,
1360218311602529664,,,
1360218311602530432,,,
1360218311602531200,,,
1360218311602533760,,,
1360218311602534144,,,
1360218311602535296,,,
1360218311602664704,,,
1360218311602665216,,,
1360218311603203968,,,
1360218311603204096,,,
1360218311603274368,,,
1360218311603935232,,,
1360218311603938176,,,
1360218311603938304,,,
1360218311603938688,,,
1360218311603941504,4932.868,4.1836,-0.4173
1360218311604044928,,,
1360218311604450944,,,
1360218341667703680,,,
1360218341667705728,6224.4023,4.6878,-3.0162
1360218341667706240,,,
1360218345962228992,,,
1360218345962238976,,,
1360218208523447424,,,
1360218208523447552,,,
1360218208523989888,,,
1360218208523991296,,,
1360218208523992576,,,
1360218208524021120,,,
1360218208524021504,,,
1360218208524060544,,,
1360218208524127872,,,
1360218208524168576,,,
1360218208524710272,,,
1360218208524711424,,,
1360218208524712832,,,
1360218208524714880,3347.9526,4.6889,-0.7757
1360218208524715776,6159.0884,4.6609,-1.2809
1360218208524717824,9828.326,3.6316,-0.4474
1360218345963662976,,,
1360218345963665024,5632.6885,4.6736,-2.7193
1360218345963667072,4378.9194,4.6477,0.1153
1360218410387184640,,,
1360218410387184768,,,
1360218410387186176,6329.5176,4.6611,-2.9186
1360218410387186432,,,
1360218410387187328,,,
1360218410387187456,,,
1360218410387187840,,,
1360218410387188608,,,
1360218414681727488,,,
1360218414681731456,,,
1360218414682417792,,,
1360218414682450304,,,
1360218414682488704,,,
1360218414683149824,10302.346,3.9667,-1.1227
1360404232152250496,,,
1360404472664254720,,,
1360404507027041920,,,
1360404575743733120,,,
1360404575743739904,,,
1360404644463592320,,,
1360385025058261120,,,
1360404232152362624,,,
1360404575743861376,,,
1360404575743862656,,,
1360404438304540672,,,
1360404438304540928,,,
1360404472664253056,,,
1360404472664254848,,,
1360404575743734272,,,
1360404575748076800,,,
1360404575748078080,,,
1360404610108404992,,,
1360404644463484416,,,
1360404575748290560,,,
1360404575748291968,,,
1360404575748292992,,,
1360404610103478144,,,
1360381447344823680,,,
1360381447344893952,,,
1360381447350693888,,,
1360381653503264384,,,
1360381653503266688,,,
1360381653503268608,,,
1360381653503269888,,,
1360381653503271680,,,
1360381653503271808,,,
1360381653503328000,,,
1360381653509139584,,,
1360381657800068480,5792.7095,4.2182,-4.1188
1360381657800081792,,,
1360381657800135040,,,
1360381657800268416,,,
1360381657801232640,,,
1360381657801243264,,,
1360381657801246848,,,
1360381657801560064,,,
1360381657801560192,,,
1360381657801560576,,,
1360381657801563648,,,
1360381657803776256,,,
1360381657803779328,,,
1360381657803795456,,,
1360381657803821312,,,
1360381657804142208,,,
1360381722222745600,,,
1360381722222746112,,,
1360381722222749824,6267.0664,4.6743,-2.1739
1360381722222755072,,,
1360381722222755584,6242.4604,4.6732,-2.6385
1360381722222806016,,,
1360381722222806784,,,
1360381722222808192,,,
1360381722222809472,,,
1360381722227488256,,,
1360381726519765760,,,
1360381726519781376,,,
1360381726519905536,,,
1360381726520726144,,,
1360381726520735744,,,
1360381726521041408,,,
1360381726521529088,,,
1360381726523305088,4497.0938,4.6782,-0.4018
1360381726523324032,,,
1360381726523333120,,,
1360384677160256768,6367.1846,4.6005,-2.392
1360384677160257664,,,
1360384677160259200,,,
1360384677160309376,,,
1360384677160311168,,,
1360384677160312064,,,
1360384677160313344,,,
1360384677160313856,,,
1360384677160315008,6251.6343,4.6725,-3.1024
1360384677160315136,,,
1360384677160316544,,,
1360384677160318080,6159.873,4.6199,-2.3699
1360384677160318208,6437.2847,4.5883,-1.8798
1360384677160318336,6425.9116,4.4732,-1.3678
1360384677160318464,,,
1360384677160318592,6291.248,4.6165,-1.1681
1360384677160321024,,,
1360384677166120064,,,
1360384677166120448,,,
1360384677166120832,,,
1360384677166161664,,,
1360384677166162048,,,
1360384681457451008,,,
1360384681457468800,,,
1360384681457527808,,,
1360384681457543552,,,
1360384681458245120,,,
1360384681458248576,,,
1360384681458250368,,,
1360384681458544256,,,
1360384681458550272,,,
1360384681460840704,,,
1360384681461118848,,,
1360384681461716864,6122.5317,4.7036,-3.8577
1360384745879794432,,,
1360384745879796608,,,
1360384745879797248,,,
1360384745879798912,6375.17,4.5898,-2.0578
1360384745879799168,,,
1360384745879801984,,,
1360384745879802112,,,
1360384745879802880,,,
1360384745879803648,,,
1360384745879805056,,,
1360384745879805952,,,
1360384745879806080,,,
1360384745879807488,6268.88,4.6843,-2.5575
1360384745879808384,,,
1360384745879808512,,,
1360384745879810944,6342.3525,4.6596,-2.9298
1360384745879815296,5784.5713,4.6563,-2.273
1360384745885638656,6228.3677,4.6874,-2.2451
1360384745885645952,,,
1360384750177026304,,,
1360384750177035648,,,
1360384750177042688,,,
1360384750177049600,,,
1360384750177732736,,,
1360384750177735168,,,
1360384750177735552,,,
1360384750177738624,,,
1360384750178036224,,,
1360384750178518016,,,
1360384750178947456,,,
1360384750179137280,,,
1360384750180328704,5777.675,4.6636,-4.0857
1360384750180330496,5957.169,4.0625,-1.3509
1360384750180333312,,,
1360384750180336384,,,
1360384750180336640,6275.6875,4.6723,-2.1832
1360384750180337536,5564.4883,4.5218,-0.8703
1360384750181247872,,,
1360384952038236416,4761.4175,4.5666,-0.8898
1360384952038237440,,,
1360384952038238976,,,
1360384952038242304,,,
1360384952038243328,6365.654,4.5957,-1.4995
1360384952038245632,,,
1360384952038245760,,,
1360384952038247168,,,
1360384952038249088,,,
1360384952038252672,6376.549,4.5939,-1.9633
1360384952038256384,,,
1360384952038256512,,,
1360384952038257664,,,
1360384952038260480,6368.195,4.5793,-1.5839
1360384952044076416,,,
1360384952044077952,,,
1360384952044084096,,,
1360384956335499136,,,
1360384956335500288,,,
1360384956335501184,,,
1360384956335503232,,,
1360384956335510528,,,
1360384956335512576,,,
1360384956335513344,,,
1360384956335515904,,,
1360384956335517696,6353.4033,4.5907,-1.5021
1360384956335521024,,,
1360384956335525632,,,
1360384956335525760,,,
1360384956335526144,,,
1360384956335528960,6349.254,4.5927,-1.6919
1360384956335534336,,,
1360384956336173952,,,
1360384956336174464,,,
1360384956337379456,,,
1360384956338771072,,,
1360384956338775168,,,
1360384956338779136,5499.1934,4.6841,-2.5698
1360384956338779264,,,
1360384956338780544,6267.359,4.6177,-1.0096
1360384956339027584,,,
1360385020757724032,6325.7207,4.676,-2.8795
1360385020757730944,6268.532,4.6113,-1.0296
1360385020757736704,5625.4204,4.6766,-2.492
1360385020757737472,,,
1360385020757738240,,,
1360385020757740416,,,
1360385020757741696,,,
1360385020757744512,,,
1360385020757746048,,,
1360385020757747968,,,
1360385020757749760,,,
1360385020763538176,,,
1360385020763538304,,,
1360385020763538432,,,
1360385020763538944,,,
1360385020763562368,,,
1360385025055008000,,,
1360385025055011968,,,
1360385025055014272,,,
1360385025055016064,,,
1360385025055017600,,,
1360385025055018752,,,
1360385025055021952,,,
1360385025055023232,,,
1360385025055023872,,,
1360385025055024512,,,
1360385025055026432,,,
