source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp
4.68963094748384E+018,18.724037,19.454674,17.963808,1.4908657,0.7306366,0.7602291
4.68963095177713E+018,18.972736,19.348839,18.419878,0.9289608,0.37610245,0.55285835
4.68963095177713E+018,17.67733,17.999098,17.193172,0.80592537,0.3217678,0.48415756
4.68963095178643E+018,17.769686,18.110613,17.321695,0.78891754,0.34092712,0.44799042
4.68963095178643E+018,17.525568,17.861221,17.066141,0.7950802,0.3356533,0.45942688
4.68963095178643E+018,16.571587,16.98436,16.005266,0.97909355,0.41277313,0.5663204
4.68963095178644E+018,18.946417,19.384361,18.3757,1.0086613,0.4379444,0.57071686
4.68963098185702E+018,18.83047,19.209606,18.331316,0.8782902,0.37913704,0.49915314
4.6896307112683E+018,18.271553,18.829515,17.598452,1.2310638,0.5579624,0.6731014
4.6896307112683E+018,15.695288,16.136995,15.079426,1.0575695,0.4417076,0.6158619
4.68963071126831E+018,17.34594,17.636927,16.87361,0.7633171,0.290987,0.4723301
4.68963071126831E+018,17.261806,17.596527,16.794683,0.80184364,0.3347206,0.46712303
4.68963071126831E+018,18.063816,18.415304,17.599884,0.81542015,0.3514881,0.46393204
4.68963071126831E+018,18.269503,18.645433,17.804869,0.8405647,0.3759308,0.46463394
4.68963071126832E+018,16.762959,17.553131,15.891146,1.6619854,0.7901726,0.8718128
4.68963071127178E+018,17.49418,17.814632,17.022602,0.79203033,0.32045174,0.4715786
4.68963074132442E+018,18.99233,19.322025,18.33507,0.98695564,0.32969475,0.6572609
4.68963101620333E+018,17.42571,17.761585,16.963776,0.7978096,0.33587456,0.46193504
4.68963101620333E+018,17.464684,17.799898,16.98844,0.8114586,0.3352146,0.47624397
4.68963101620333E+018,18.790882,19.271969,18.267502,1.004467,0.48108673,0.5233803
4.68963102049659E+018,18.809084,19.232513,18.258465,0.9740486,0.4234295,0.5506191
4.6896310204966E+018,18.45997,18.819363,17.94852,0.870842,0.35939217,0.5114498
4.68963102050589E+018,18.250137,19.058125,17.381641,1.6764832,0.8079872,0.86849594
4.68963102050591E+018,17.02466,17.394018,16.498348,0.89566994,0.36935806,0.5263119
4.68963105056307E+018,16.491552,17.269955,15.652073,1.6178818,0.7784023,0.83947945
4.68963122236178E+018,18.579376,19.090105,17.93514,1.1549644,0.51072884,0.6442356
4.68963122237509E+018,18.16673,18.469173,17.636324,0.8328495,0.30244255,0.53040695
4.68963122666432E+018,17.20036,17.87959,16.419958,1.459631,0.67922974,0.78040123
4.68963122666433E+018,18.888699,19.31772,18.304344,1.0133762,0.42902184,0.5843544
4.68963126102405E+018,18.126282,18.452223,17.643345,0.80887794,0.3259411,0.48293686
